,id,name,address,zip_code,latitude,longitude,rating,review_count,cuisine
381,UQZmhaPAMdZabid6ccvhTg,IL Punto Ristorante,"507 9th Ave, New York, NY 10018",10018,40.75614426678582,-73.9946186,4.5,444,italian
382,JP5DnHbYWBxGRjy9_16TdQ,Bosino,"201 W 103rd St, New York, NY 10025",10025,40.798755,-73.9673646,4.5,67,italian
383,eQdjZQaLnjItmn9suEEeIA,Patricia's,"1082 Morris Park Ave, Bronx, NY 10461",10461,40.84912,-73.8533099,4.0,604,italian
384,xRiLLXjeM2wOvVTYJH2__A,Barboncino Pizza & Bar,"781 Franklin Ave, Brooklyn, NY 11238",11238,40.67206,-73.95717,4.5,1109,italian
385,rFeNJtqgMWf2tWy-RB6jgg,Torrisi,"275 Mulberry St, New York, NY 10012",10012,40.7246154,-73.9952614,4.5,24,italian
386,v1M1HIQBVwYatEF_iOmedw,ViceVersa,"325 W 51st St, New York, NY 10019",10019,40.7635858415079,-73.9866799425418,4.0,292,italian
387,79bTSZd0QArz9xmninDdtQ,Trenta Tre Pizzeria,"29 East 33rd St, New York, NY 10016",10016,40.74706,-73.98311,4.0,130,italian
388,KNEDp6x3J6lSK-8HD-pGIQ,The Original Crab Shanty Restaurant,"361 City Island Ave, Bronx, NY 10464",10464,40.848673,-73.787163,3.5,845,italian
389,s5nPO911cYB2chdwqSqT9g,La Nonna Ristorante & Bar,"184 Kent Ave, Brooklyn, NY 11249",11249,40.71848683628801,-73.96404187764361,4.0,409,italian
390,rTzojTIarMjh_X7YPliySw,Zio Luigi,"42-15 Queens Blvd, Sunnyside, NY 11104",11104,40.7438632,-73.9220898,4.5,153,italian
391,0Tvwk0hvgaY0QVIsZGTZKQ,Antica Ristorante,"8 Stone St, New York, NY 10004",10004,40.7039355145338,-74.0121731758117,4.5,544,italian
392,pL2tig3FxJcrZ4wDIO4TsA,Eataly NYC Downtown,"101 Liberty St, Fl 3, New York, NY 10006",10006,40.709716,-74.011714,3.5,1188,italian
393,zDujEq9qZk13nBcG2PH4tA,Il Falco,"21-50 44th Dr, Long Island City, NY 11101",11101,40.7476595714373,-73.9455319123659,4.5,341,italian
394,kIK1DBH6ODkSouhvz-4VWA,Il Tinello,"244 East 46th St, New York, NY 10017",10017,40.75265874754987,-73.97093351560888,5.0,14,italian
395,HD0e3eHwv573qHZOJJitWg,Aurora Soho,"510 Broome St, New York, NY 10013",10013,40.723543,-74.003199,4.0,528,italian
396,q6ux26c-SfK-679y9lvVbw,Settepani,"196 Lenox Ave, New York, NY 10026",10026,40.80435,-73.94766,3.5,276,italian
397,ZamvzoxEKiJEboO0ZUdogw,Amici Ristorante,"165 Mulberry St, New York, NY 10013",10013,40.71981,-73.99722,4.5,175,italian
398,EviCtput3aPEbHEVS4Ahuw,Felice Montague,"84 Montague St, Brooklyn, NY 11201",11201,40.69517,-73.9961,4.0,52,italian
399,O6RBNHBleB0mCb2dAanxCw,Casa Lever,"390 Park Ave, New York, NY 10022",10022,40.759741,-73.972956,4.0,247,italian
400,KpBfFpjzsGvvqAzCasVW0g,Extra Virgin,"259 W 4th St, New York, NY 10014",10014,40.7353962496717,-74.0031888223197,3.5,1366,italian
401,JAWWRCjAjAIKOflewu2gFA,Monte's Brick Oven,"136 Alexander Ave, New York, NY 10454",10454,40.807312,-73.926788,4.0,171,italian
402,6NqCJcJvYEdvjI2e0mH0Yw,Corto,"507 Palisade Ave, Jersey City, NJ 07307",07307,40.74597,-74.04337,4.0,253,italian
403,vEYEs9McRtRdKBp2XfRNZA,Finestra Restaurant,"1370 York Ave, New York, NY 10021",10021,40.76751,-73.95288,4.0,118,italian
404,b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,"225-227 Front St, New York, NY 10038",10038,40.7074747,-74.0020404,4.0,338,italian
405,IEb99GmOvg585gmwmm4iNA,Azalea Ristorante,"224 W 51st St, New York, NY 10019",10019,40.76284953588084,-73.98522287224887,4.0,324,italian
406,aaA4UHm25lbUIOlwwjWLyw,Roey's,"1 Perry St, New York, NY 10014",10014,40.73596,-74.00093,4.0,173,italian
407,pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,"220 W 49th St, New York, NY 10019",10019,40.76102,-73.98526,4.0,655,italian
408,ZUrGqOG2cetGI-KKXk3c2g,Chazz Palminteri Italian Restaurant - New York,"30 West 46th St, New York, NY 10036",10036,40.756473,-73.980563,4.0,335,italian
409,foRWizWrQ32g6Vv4g9UTnA,Nocciola Ristorante,"237 E 116th St, New York, NY 10029",10029,40.797525,-73.938393,4.0,263,italian
410,6bgxBygNuWpumtqnZpR_0A,Macelleria Italian Steakhouse,"142 Fifth Ave, Pelham, NY 10803",10803,40.913339,-73.808382,4.0,97,italian
411,LtBk9m1C-05nFNwD1OxcBw,Bellini,"33 Peck Slip, New York, NY 10038",10038,40.70798,-74.00144,3.5,69,italian
412,PQd4M3cuSgdweWgLgZIslQ,Inatteso Pizzabar,"28 West St, New York, NY 10004",10004,40.7056571,-74.0172056,4.0,344,italian
413,SsCJoN_9fq9dFIHVaM_aGQ,The Tasting Room,"108 Dobbin, Greenpoint, NY 11222",11222,40.7255351515221,-73.9548566338835,5.0,2,italian
414,xUqgjIiXNWcjsD21caYs8w,Rasco’s,"4 Main St, Edgewater, NJ 07020",07020,40.8037284,-73.991825,4.5,105,italian
415,9igwr3Hvr-507AiE0Mi1sw,Jupiter,"620 5th Ave, New York, NY 10020",10020,40.75849412490589,-73.97764686194515,3.5,19,italian
416,rJfGgBleDYCVq2rkBr_w-Q,Barano,"26 Broadway, Brooklyn, NY 11249",11249,40.710372,-73.96794,4.5,309,italian
417,ipoJv9uuT3WgjeVozKUx8A,Fresh Basil's Trattoria,"930 3rd Ave, New York, NY 10022",10022,40.759552,-73.968344,3.0,101,italian
418,0wbKQ4HoA1_JybcB9ayOKA,Ampia Restaurant & Rooftop,"100 Broad St, Fl 2, Entrance On Bridge Street, New York, NY 10004",10004,40.70345,-74.01213,3.0,269,italian
419,53ZNJNrT91VgvrI0LFjLNQ,Locanda Vini e Olii,"129 Gates Ave, Brooklyn, NY 11238",11238,40.685007,-73.962943,4.0,335,italian
420,aSflr1OB8i4cvd0jzMJfig,Brooklyn Roots Italian,"8620 3rd Ave, Brooklyn, NY 11209",11209,40.622950474895696,-74.03151550202998,4.5,60,italian
421,9dfO8RWNb8Q51sH4lPlygA,il Pastaio at Eataly Flatiron,"200 5th Ave, New York, NY 10010",10010,40.74197,-73.9895,4.0,41,italian
422,2FgUndzCT_jJATbmrBDVBg,Paulie Gee's Slice Shop,"110 Franklin St, Brooklyn, NY 11222",11222,40.72836,-73.9572,4.0,313,italian
423,wOq-Jt26jnFf_rhF4r5D6w,Scampi,"30 W 18th St, New York, NY 10011",10011,40.73902,-73.99358,4.0,333,italian
424,8jxLF66U2ZOoPYHs26JK6A,Valdari NYC,"214-26 41st Ave, New York, NY 11361",11361,40.7636094,-73.7700076,4.5,36,italian
425,HJg9TbpyWvb6-AFPdb7NCA,King,"18 King St, New York, NY 10014",10014,40.7275,-74.00346,3.5,196,italian
426,-WdZvgWBMYg5fSuav78ZRA,Il Miglio Brick Oven & Italian Restaurant,"11-03 36th Ave, Long Island City, NY 11106",11106,40.761189,-73.93967,4.0,36,italian
427,A5MHd0GjEb4P86UsNzUnig,SESAMO - Italian Asian Restaurant Hell's Kitchen NYC,"764 10th Ave, New York, NY 10019",10019,40.765726,-73.990678,4.0,288,italian
428,AYBRN8pKB8_ZfcCks17OmQ,Beebe's,"38-28 27th St, Boro Hotel, Long Island City, NY 11101",11101,40.754827,-73.935918,4.0,165,italian
429,ywP0OEqRC6sp4NK1-QhW-g,Parm,"250 Vesey St, New York, NY 10081",10081,40.714473491420726,-74.01609333303082,3.0,414,italian
430,OkfqS1xsv26xa7siRZZqbw,Gabriels Bar and Restaurant,"40 Central Park S, New York, NY 10019",10019,40.76523,-73.97557,3.5,32,italian
431,hot1lIebdQNau05onRum7w,Otto Strada,"743 Park Ave, Hoboken, NJ 07030",07030,40.7466038915745,-74.0311605558891,4.0,406,italian
432,7S8g0G_Ndc3DS-kqsozq8Q,83 1/2,"345 E 83rd St, New York, NY 10028",10028,40.775354,-73.951216,4.0,224,italian
433,nvTE9vtXCoYvF9-l6PZMVw,Uva Next Door,"1484 2nd Ave, New York, NY 10075",10075,40.77223189920225,-73.95566751924939,4.0,70,italian
434,WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,"157 Bleecker St, New York, NY 10012",10012,40.7287,-73.99971,4.0,1240,italian
435,eb6KHglt70janbTewtIi4A,Casino,"171 E Broadway, New York, NY 10002",10002,40.71398,-73.98968,4.0,9,italian
436,1ZKbUeFAs0ltSnAYq4ELKw,Trattoria L'incontro,"21-76 31st St, Astoria, NY 11105",11105,40.77648209257472,-73.91059675544598,4.5,1091,italian
437,MPblH3J1kpbNGL4C4U7RAQ,IL Carino Restaurant,"1710 2nd Ave, New York, NY 10128",10128,40.77945,-73.95019,4.0,119,italian
438,DI_FoHY84hfzTWwlzF76aw,Benito One,"174 Mulberry St, New York, NY 10013",10013,40.7200188460948,-73.9969412164592,4.0,808,italian
439,gu1gF8uZ_KvTzrL67hwH3g,Enzo Bruni La Pizza Gourmet,"1827 2nd Ave, New York, NY 10128",10128,40.783433,-73.947932,4.5,98,italian
440,LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,"180 Spring St, New York, NY 10012",10012,40.724678,-74.002624,4.0,454,italian
441,wnyX_yg4ddSDkupwFKftIA,Bonafini,"663 Flatbush Ave, Brooklyn, NY 11225",11225,40.65704,-73.96003,4.0,416,italian
442,MlOdJ9tK3idyXGR4Yo7ttQ,Estancia 460,"460 Greenwich St, New York, NY 10013",10013,40.72379,-74.0097399,4.0,148,italian
443,DWAKIZtXINw4XGheiqHEYw,Bobbi’s Italian Beef,"228 Smith St, Brooklyn, NY 11231",11231,40.68402096801788,-73.99252874387592,4.0,25,italian
444,e7jRn5TNlF84k7PuvJ1MOA,Manducatis Rustica,"46-33 Vernon Blvd, Long Island City, NY 11101",11101,40.7458575124991,-73.9528775638914,4.0,225,italian
445,01DAquyaFe54cYXT0SQYhA,Giovanni Venti Cinque,"25 E 83rd St, New York, NY 10028",10028,40.7791457515481,-73.9602393558197,3.0,80,italian
446,ntQ7O1YPMIOrQkynhXRBVg,Manducatis,"13-27 Jackson Ave, Long Island City, NY 11101",11101,40.7445948529884,-73.9490695847509,4.0,162,italian
447,yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,"54 Stone St, New York, NY 10004",10004,40.7043362,-74.0101733,4.0,1821,italian
448,vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,"135-58 Lefferts Blvd, South Ozone Park, NY 11420",11420,40.6689814908178,-73.8216334221041,4.0,664,italian
449,Tgi-rDD3mxFi9uGybZxdaQ,Faun,"606 Vanderbilt Ave, Brooklyn, NY 11238",11238,40.678271,-73.968883,4.0,215,italian
450,gvul1x9MMawVzStJpfGoLA,San Pietro,"18 E 54th St, New York, NY 10022",10022,40.760481,-73.974455,3.5,90,italian
451,iW11zKNq2gDylgAkKAfqCg,Salsa Pizzeria,"40 Clifford Pl, Brooklyn, NY 11222",11222,40.7269007,-73.9554019,4.5,19,italian
452,7oNuDMESKejMgJFlkQwxmQ,Avena Downtown,"260 6th Ave, New York, NY 10014",10014,40.7289,-74.00216,4.5,105,italian
453,5V4cUVikPN8ALWXBVdjltw,Mariella,"492 6th Ave, Brooklyn, NY 11215",11215,40.6662419,-73.985749,4.5,378,italian
454,4j_n7nPaZrp6_lEInZaA8Q,Aita,"132 Greene Ave, Brooklyn, NY 11238",11238,40.686412,-73.966629,4.0,318,italian
455,vFsjObMTImsnM_DzVo4N3g,Bocca Cucina and Bar,"39 E 19th St, New York, NY 10003",10003,40.73826,-73.98886,4.0,442,italian
456,LRgB2kEKtBxqIxNksTO_PQ,Patrizia's - Williamsburg,"35 Broadway, Brooklyn, NY 11249",11249,40.7109154314181,-73.9673637711639,4.0,793,italian
457,Z67mgMkN3RfdPEX5mXsyYA,Piacere,"351 Broome St, New York, NY 10013",10013,40.7196979,-73.9951175,4.0,711,italian
458,7zk4bUsLYR_Jw-Ol-3ao9A,Dragon's,"Madsion Ave, Manhattan, NY 10173",10173,40.7540943,-73.9783245,5.0,2,italian
459,5Ucd5yN_VFlMkhG3QYV2Ng,Piu Bella,"79-16 21st Ave, East Elmhurst, NY 11370",11370,40.770577,-73.890185,4.5,77,italian
460,kr5fRwdHtVwPPwSJxm9Fkg,Il Posto Accanto,"190 E 2nd St, New York, NY 10009",10009,40.72238,-73.98403,4.0,299,italian
461,WEhkGLKlj-5X1pq_07Syaw,Vesta,"21-02 30th Ave, Astoria, NY 11102",11102,40.76961,-73.92776,4.5,750,italian
462,h2HPWsBX3ABNvLHbP3KzqA,La Stanza,"334 B Lexington Ave, New York, NY 10016",10016,40.74969,-73.9775,4.0,51,italian
463,fL-JDsQ2I_MT7SpwfyHRFg,The Meatball Shop,"1462 2nd Ave, New York, NY 10075",10075,40.771569,-73.9559804,3.5,746,italian
464,zww7OtudkcE921UT2ThOSg,Camillo,"1146 Nostrand Ave, Brooklyn, NY 11225",11225,40.6596,-73.95081,4.0,188,italian
465,bJwcf-h06wX6Yo3kVkajww,Giando,"400 Kent Ave, Brooklyn, NY 11211",11211,40.710766325009,-73.9692663444951,3.5,251,italian
466,eTneVbjPKdo4gD9HfkDGdA,Santa Panza,"1079 Broadway, Brooklyn, NY 11221",11221,40.6947,-73.93068,4.5,222,italian
467,x61Sizu7lqGPMGuKEGHo-Q,Senso Unico,"43-04 47th Ave, Sunnyside, NY 11104",11104,40.7414137015591,-73.9216857927781,4.5,94,italian
468,_yMBdYh5p--WtF3n4a2iNw,Il Mulino Prime - Gramercy,"43 E 20th St, New York, NY 10003",10003,40.73875,-73.9885,4.0,49,italian
469,OmB4X44Ru8gjD6qgSNlXdg,Primola Restaurant,"1226 2nd Ave, New York, NY 10065",10065,40.7638675,-73.9616489,3.5,157,italian
470,Z22s9SoQOndAey4_SULrvA,Mediterraneo Restaurant,"1260 2nd Ave, New York, NY 10065",10065,40.7649733,-73.9609846,3.0,361,italian
471,K9kL1ice5jlkPXcNyTus3Q,Pasta Lovers Trattoria,"142 W 49th St, New York, NY 10019",10019,40.76003,-73.98291,3.5,478,italian
472,ezu7Ai6ADfHDYCklvuipWA,Arturo's,"1617 York Ave, New York, NY 10028",10028,40.775478,-73.947847,4.0,97,italian
473,XlhWNQRGoWyybfXpGBgE3Q,Il Mulino New York - Uptown,"37 E 60th St, New York, NY 10021",10021,40.764144,-73.970195,3.0,272,italian
474,OLa3-KQO9rHjswo55E3Jgg,Trattoria La Sorrentina,"7831 Bergenline Ave, North Bergen, NJ 07047",07047,40.80174,-74.00698,4.5,647,italian
475,_eImQkZt0MlQ0jLZH2LrTQ,GP's Restaurant,"24 69th St, Guttenberg, NJ 07093",07093,40.79126,-74.00167,4.5,156,italian
476,gJg_Gh2lqrCprDzR6ZP9QQ,314 Pizza Pasta & Cocktail Bar,"3143 Broadway, New York, NY 10027",10027,40.8141969,-73.9598383,4.5,132,italian
477,ZQrmos0TEPCmMHQUreYvpw,Caffe Taci,"22 E 54th St, New York, NY 10022",10022,40.7603492736816,-73.9743194580078,4.5,17,italian
478,hjr2ymrX1L7eGFvCmp8eTQ,Fiorentini,"98 Park Ave, Rutherford, NJ 07070",07070,40.827262809637894,-74.10504665225744,4.5,62,italian
479,yzOew6wou7fu51dyn6pNeQ,Macosa Trattoria,"310 Tompkins Ave, Brooklyn, NY 11216",11216,40.6872641,-73.9449562,4.5,49,italian
480,NG-vmMrBZlxAZrxgoiromg,TAPPO NYCThinCrust Pizza,"49 W 24th St, New York, NY 10010",10010,40.74337,-73.99153,4.0,559,italian
481,qoc8jyoCBW4tw9zspA2K6Q,Jeannie's,"225 W 57th St, New York, NY 10019",10019,40.7662427,-73.98124349999999,4.5,23,italian
482,z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,"27 Hyatt St, Staten Island, NY 10301",10301,40.642,-74.07729,4.0,423,italian
483,ZVa3-O6LMxZXSpKG0J1h-w,Piccolo Angolo Restaurant,"621 Hudson St, New York, NY 10014",10014,40.7378601855952,-74.0058052539825,4.0,605,italian
484,uPWyvfh5qSrVbujhjsDiiw,Oregano,"102 Berry St, Brooklyn, NY 11249",11249,40.7190165,-73.9586248,4.0,492,italian
485,FelC65I3j7s7mM2rnePN3Q,Savelli,"195 Smith St, New York, NY 11201",11201,40.685074,-73.991272,4.5,64,italian
486,xB6tFNg-H3YXL1-CmXavhg,Cara Mia,"225 E 116th St, New York, NY 10029",10029,40.79762,-73.93885,4.0,8,italian
487,SpyQHasbnU5YkOR6PI4sNQ,Margherita NYC,"197 Grand St, New York, NY 10013",10013,40.7189865112305,-73.9969329833984,4.0,317,italian
488,NZaq_ygLr4N8-blY5dGx-g,Paul's On Times Square,"136 W 42nd St, New York, NY 10036",10036,40.75522,-73.98539,4.0,341,italian
489,ki1QfVkOweIcoJtERPJoew,Concrete Brooklyn,"906 Broadway, Brooklyn, NY 11206",11206,40.6953331068589,-73.9321182287498,5.0,5,italian
490,6Z5OWpaeGGazJHR4LfThsw,Palma,"28 Cornelia St, New York, NY 10014",10014,40.73115,-74.00233,4.0,827,italian
491,eby9pE6FzmwjoYRVzDpzew,Sette Mezzo,"969 Lexington Ave, New York, NY 10021",10021,40.7693455389848,-73.9627933502197,4.0,84,italian
492,D0LsGudLqLabXbhEPMkw6A,Aumm Aumm Pizzeria & Wine Bar,"7701 Broadway, North Bergen, NJ 07047",07047,40.79789,-74.00231,4.5,395,italian
493,5pRxCYQppSq0czjFDN9X3Q,Campagnola Restaurant,"1382 1st Ave, New York, NY 10021",10021,40.768817,-73.954833,4.0,315,italian
494,rYvxje-p3e5sR4bJflz_pw,Angelo's Pizza,"1697 Broadway, New York, NY 10019",10019,40.7638169909039,-73.9827420901337,3.5,650,italian
495,BDBT0f8uV6M3dq1zWOau8Q,Marche Madison,"931 Madison Ave, New York, NY 10021",10021,40.7729,-73.9643,3.0,31,italian
496,u5zbsITgkFbAlRq0j-XE-g,Serafina Italian Restaurant Broadway,"210 W 55th St, New York, NY 10019",10019,40.764415484123354,-73.9819469,3.0,696,italian
497,8TUVNSsXhT8t8HzdA5ojOQ,Casa Mangia,"50 West 57th St, New York, NY 10019",10019,40.7637279,-73.976629,5.0,2,italian
498,IrDzCy5zbVGlw9OuP15Izw,Arties Steak & Seafood,"394 City Island Ave, Bronx, NY 10464",10464,40.84964,-73.78706,4.0,319,italian
499,uYHN9Vw3V1ajDGRnNDtbYw,Michael's of Brooklyn,"2929 Ave R, Brooklyn, NY 11229",11229,40.6076329987397,-73.9428921973385,4.5,346,italian
500,jhFqstTMRBAdBHgoQ1nSTA,Brooks 1890 Restaurant,"24-28 Jackson Ave, Long Island City, NY 11101",11101,40.7463893294334,-73.9441191405058,3.0,99,italian
501,xeC9vn3dxVVzAMR_aFwfXg,IL Brigante,"214 Front St, New York, NY 10038",10038,40.707492,-74.002571,4.0,490,italian
502,V0zC3awsklyxC0GFzmaTLg,Sfilatino Italian Gourmet,"342 W 57th St, New York, NY 10019",10019,40.7675056,-73.9851073,4.0,221,italian
503,wTaomJ5xoi-c7R_xKFmcpA,Positano Restaurant,"10018 4th Ave, Brooklyn, NY 11209",11209,40.6127378,-74.0339271,4.0,515,italian
504,qgY41g_eg0eNzewCXmKcaA,Lillo Cucina Italiana,"331 Henry St, Brooklyn, NY 11201",11201,40.69023,-73.99634,5.0,195,italian
505,-0vID-pN57SqpaYlmNYzXg,Pecoraro Latteria,"636 Metropolitian Ave, Brooklyn, NY 11211",11211,40.714055,-73.947825,4.5,55,italian
506,m3PS0tIaa0ChcP8Y5S-DrQ,MAMA'S TOO!,"2750 Broadway, New York, NY 10025",10025,40.80084,-73.96766,3.5,617,italian
507,rHYwqiWTFs-oOKikxY7kag,Zia Maria-Little Italy,"138 Mulberry St, New York, NY 10013",10013,40.71861,-73.99754,4.0,346,italian
508,q0HBfS9eJ9AeuaWQ3Ronqw,Joe G Pizza & Restaurant,"244 W 56th St, New York, NY 10019",10019,40.76564,-73.9830099,4.0,166,italian
509,muX5xoh3aOleCrSja_T_FA,IL Tavolo di’ Palmisano,"700 Clinton St, Hoboken, NJ 07030",07030,40.74571,-74.03346,4.0,205,italian
510,SJwnDYp53mHEbeZK2nXnbg,Cipriani,"110 E 42nd St, New York, NY 10017",10017,40.75163147071506,-73.97694370763168,3.5,129,italian
511,kA_rchd6Q-LzzrVSh05HxQ,Gaia Italian Cafe Shop,"226 E 3rd St, New York, NY 10009",10009,40.722152824597906,-73.98218834110497,4.5,8,italian
512,VHkiswx23peLA9Y8rHMo7Q,Cavalino's Restaurant,"6800 Park Ave, Guttenberg, NJ 07093",07093,40.791303163438904,-74.0040989,4.5,58,italian
513,SbjbIDBB9JQJBvG5InsGwg,Parma Nuova,"1404 3rd Ave, New York, NY 10075",10075,40.774874,-73.95722,4.0,5,italian
514,QhRQE6nOMLd00kV2k-IsbQ,Augustinos kitchen and bar,"1104 Washington St, Hoboken, NJ 07030",07030,40.75024,-74.02732,4.0,363,italian
515,FogLdooqSzKbmkwMGSwDiQ,Razza,"275-277 Grove St, Jersey City, NJ 07302",07302,40.7177776,-74.0442612,4.0,1165,italian
516,Md80AwdvKpZXYiSCsVhegA,sLICe LIC,"48-11 Vernon Blvd, Long Island City, NY 11101",11101,40.74367,-73.95345,3.5,454,italian
517,wT_-RVwMoiPAL9L191Zjvg,Botte Bar,"25-07 Broadway, Astoria, NY 11106",11106,40.7633418050593,-73.9281750915024,4.5,149,italian
518,WHX90qTIuHdWHWDY5g9COw,Apulia,"1319 Washington St, Hoboken, NJ 07030",07030,40.75297,-74.02582,4.0,167,italian
519,Yu31-BeC27cVc76jgKV1jw,Lenny's Clam Bar,"16103 Crossbay Blvd, Howard Beach, NY 11414",11414,40.6557040405579,-73.8386900905761,3.5,615,italian
520,bxxP-1LQURlkom-geT2J8Q,Pastafina,"635 2nd Ave, New York, NY 10016",10016,40.74528,-73.97574,3.5,3,italian
521,8-Ug0Zjs5sL6MARspRJ7CA,Bond 45,"221 W 46th St, New York, NY 10036",10036,40.7591637016814,-73.9859788257256,3.5,871,italian
522,0laCKZiHrdM_ZKdhTFbGgg,Sauce & Barrel,"97 Washington St, New York, NY 10006",10006,40.707999,-74.0142651,4.0,560,italian
523,y_tRUBOu3qg7lkaO2Xk1hQ,Frost Restaurant,"193 Frost St, Brooklyn, NY 11211",11211,40.7183945,-73.9434941,4.0,191,italian
524,dAoDMvczet_r65mjBSQnJA,Corner Slice,"600 11th Ave, New York, NY 10036",10036,40.7623377,-73.9967579,4.0,154,italian
525,md4VUyUd1WW3MnnUQoZZeg,Chickie’s,"236 Pavonia Ave, Jersey City, NJ 07302",07302,40.72766758088668,-74.04353005858813,4.0,45,italian
526,CAGAWbPE8uPr2VVvEnv0ZA,Ribalta Pizza,"48 E 12th St, New York, NY 10003",10003,40.7334346,-73.9916923,4.0,741,italian
527,A4_L8PmSH6ZsSiIFLS-_2w,Cozzolino Nyc,"24-26 47th St, New York, NY 11103",11103,40.76729,-73.90487,4.0,5,italian
528,LWKP6KiGzmjDZMPYUzE9yg,Filli Pointe Ristorante,"39 Desbrosses St, New York, NY 10013",10013,40.7234892994165,-74.0106225013733,5.0,1,italian
529,oMHgIZmAqib-2QuhGL_EKQ,Nonna's Pizzeria & Italian Kitchen,"253 Nassau Ave, Brooklyn, NY 11222",11222,40.7259858660139,-73.9418397423279,4.0,41,italian
530,uy9JPyjgthV64RCJN-EyAw,Harry Cipriani,"781 5th Ave, New York, NY 10022",10022,40.76439,-73.97271,3.0,206,italian
531,x6u4DehJyvFPJKOOSjhPdg,Villa Erasmo,"69-61 Juniper Blvd S, Middle Village, NY 11379",11379,40.71685,-73.88626,4.0,80,italian
532,rOYVPZLrPjp5zUcAz1buKA,Pozzo Vivo,"690 9th Ave, New York, NY 10036",10036,40.76182,-73.98994,4.5,4,italian
533,-7jjZtekUluwEtXI8avVWQ,Cucina 8 1/2,"8 1/2 W 57th St, New York, NY 10019",10019,40.763325643020835,-73.97452282456308,3.5,20,italian
534,ft2OPgLsquG9d7XrBLULng,ALIDORO - Bryant Park,"18 E 39th St, New York, NY 10016",10016,40.75097,-73.98108,4.0,265,italian
535,EJOpdpy6QPTtmC7Fn04yHw,Patsy's Pizzeria,"61 W 74th St, New York, NY 10023",10023,40.7785204,-73.9769718,3.5,575,italian
536,Jgaf3JmVaPokYB3ezbhjCQ,Caravaggio,"23 E 74th St, New York, NY 10021",10021,40.7734565734863,-73.964729309082,3.5,142,italian
537,7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,"403 East 12th St, New York, NY 10009",10009,40.730006,-73.983225,4.0,787,italian
538,4K0doiBddco60kl0W04a3Q,Il Forno Hell's Kitchen,"709  8th Ave, New York, NY 10036",10036,40.7591217147251,-73.988647715231,3.5,300,italian
539,gP8BPFNO0F1ixR7OTlGJNw,Mike's Pizza,"39-37 30th St, Long Island City, NY 11101",11101,40.75214,-73.934339,4.0,148,italian
540,y9y6V8va7yt_TUnoO68z0w,Trattoria Napoli,"4525 Broadway, Union City, NJ 07087",07087,40.77794,-74.01825,4.5,166,italian
541,E2zKMwHhz4--dyplQ7gf8A,Pappardella,"316 Columbus Ave, Ste 1, New York, NY 10023",10023,40.77940129780038,-73.97750031523518,3.5,717,italian
542,JSexQM-wn8HvWmfxu_m5ZA,Gnocco,"337 E 10th St, New York, NY 10009",10009,40.72713,-73.9802799,4.0,567,italian
543,W8-g8yoLUuLq_US8NqnDhQ,Patsy's Pizzeria,"1279 1st Ave, New York, NY 10065",10065,40.7658680230835,-73.9576601066113,3.5,335,italian
544,UVQ1GxmhlDVDM2acLexJ7A,Roberto's II Ristorante,"936 River Rd, Edgewater, NJ 07020",07020,40.826943,-73.973692,4.0,115,italian
545,AoezuAP-QOH6JZZOmyzJLg,Marinara Pizza,"1376 Lexington Ave, New York, NY 10128",10128,40.7826,-73.95351,4.0,322,italian
546,wOYqxqz5yhx3CrP2RsCXpw,Anthony David's,"953 Bloomfield St, Hoboken, NJ 07030",07030,40.74859,-74.02822,4.0,849,italian
547,505bv6h3VnN6SekdHCr8Sw,Nocello,"257 W 55th St, New York, NY 10019",10019,40.7654190063477,-73.9833374023438,4.0,202,italian
548,0rtVm7f20mdRfllWCAjuag,Pisillo Italian Panini - Chelsea,"124 W 25th St, New York, NY 10001",10001,40.74446,-73.993059,5.0,146,italian
549,ZhjRaJkfCIVopvamUzrEsA,San Gennaro Trattoria Restaurant Bar,"2329 Arthur Ave, West Bronx, NY 10458",10458,40.8540465225016,-73.8889484480023,4.0,213,italian
550,hVqZ4vihjL1gFTD-KdX-Tw,Gennaro,"665 Amsterdam Ave, New York, NY 10025",10025,40.79178,-73.9718,3.5,422,italian
551,I0N_QtJy7sLiuW_vmvRIhg,Maruzzella,"1483 1st Ave, New York, NY 10075",10075,40.77135,-73.95379,4.0,138,italian
552,tCXDUzDMjDhBfCAaA8dmCg,Pastavino,"44 Navy Pier Ct, Staten Island, NY 10304",10304,40.62877870622244,-74.073333559876,4.5,97,italian
553,7ztMTHwjo8OkFe2UGfV82w,Brick Oven Pizza 33,"401 East 50th Street, New York, NY 10022",10022,40.753943,-73.965832,4.0,1,italian
554,NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,"7316 Northern Blvd, Jackson Heights, NY 11372",11372,40.7545652,-73.8934414,4.5,77,italian
555,zOmgO8Di9Ui2bQHqSarUKg,John's of Times Square,"260 W 44th St, New York, NY 10036",10036,40.75823,-73.98836,4.0,2374,italian
